date,p (mbar),T (degC),Tpot (K),Tdew (degC),rh (%),VPmax (mbar),VPact (mbar),VPdef (mbar),sh (g/kg),H2OC (mmol/mol),rho (g/m**3),wv (m/s),max. wv (m/s),wd (deg)
2009-01-04 23:30:00,985.19,-1.44,272.88,-2.42,93.0,5.5,5.11,0.38,3.23,5.19,1260.58,1.5,3.25,234.9
2009-01-05 00:00:00,985.07,-1.47,272.86,-2.45,93.0,5.48,5.1,0.38,3.23,5.18,1260.58,1.42,3.0,239.8
2009-01-05 00:30:00,984.96,-1.56,272.78,-2.52,93.1,5.45,5.07,0.38,3.21,5.15,1260.85,1.55,3.25,235.0
2009-01-05 01:00:00,984.74,-1.57,272.79,-2.58,92.8,5.44,5.05,0.39,3.2,5.13,1260.66,2.55,4.75,245.3
2009-01-05 01:30:00,984.61,-1.57,272.8,-2.65,92.3,5.44,5.02,0.42,3.18,5.1,1260.51,2.77,5.0,257.8
2009-01-05 02:00:00,984.82,-1.6,272.75,-2.71,92.1,5.43,5.0,0.43,3.17,5.08,1260.91,2.52,4.38,262.4
2009-01-05 02:30:00,985.06,-1.5,272.83,-2.87,90.3,5.47,4.94,0.53,3.12,5.01,1260.8,2.19,4.25,259.6
2009-01-05 03:00:00,985.1,-1.5,272.83,-3.34,87.2,5.47,4.77,0.7,3.02,4.84,1260.92,3.06,5.38,258.3
2009-01-05 03:30:00,985.35,-1.61,272.7,-3.48,87.0,5.43,4.72,0.71,2.98,4.79,1261.79,2.79,4.63,261.6
2009-01-05 04:00:00,985.47,-1.76,272.54,-3.32,89.0,5.37,4.78,0.59,3.02,4.85,1262.61,2.74,6.25,258.9
2009-01-05 04:30:00,985.57,-1.81,272.48,-3.28,89.6,5.35,4.79,0.56,3.03,4.86,1262.96,2.86,4.63,259.6
2009-01-05 05:00:00,985.57,-1.77,272.53,-3.45,88.2,5.36,4.73,0.63,2.99,4.8,1262.78,3.35,5.5,259.5
2009-01-05 05:30:00,985.59,-1.76,272.53,-3.45,88.2,5.37,4.73,0.63,2.99,4.8,1262.79,3.15,4.25,257.4
2009-01-05 06:00:00,985.97,-1.76,272.5,-3.48,87.9,5.37,4.72,0.65,2.98,4.79,1263.25,1.84,3.63,266.3
2009-01-05 06:30:00,986.42,-1.71,272.51,-3.55,87.2,5.39,4.7,0.69,2.97,4.76,1263.64,1.42,4.13,336.1
2009-01-05 07:00:00,986.79,-2.08,272.12,-3.82,87.8,5.24,4.6,0.64,2.91,4.66,1265.86,1.28,2.88,356.4
2009-01-05 07:30:00,987.15,-2.31,271.85,-4.06,87.7,5.15,4.52,0.63,2.85,4.58,1267.46,1.3,2.63,183.2
2009-01-05 08:00:00,987.67,-2.72,271.4,-4.37,88.3,5.0,4.41,0.58,2.78,4.47,1270.09,1.59,3.5,0.12
2009-01-05 08:30:00,988.04,-2.9,271.19,-4.53,88.4,4.93,4.36,0.57,2.75,4.41,1271.43,1.08,2.13,218.5
2009-01-05 09:00:00,988.42,-3.11,270.95,-4.35,91.1,4.85,4.42,0.43,2.79,4.47,1272.89,1.61,4.63,187.7
2009-01-05 09:30:00,988.83,-3.18,270.85,-4.31,91.8,4.83,4.43,0.4,2.79,4.48,1273.73,1.82,4.13,351.5
2009-01-05 10:00:00,989.23,-3.29,270.71,-4.55,90.9,4.79,4.35,0.44,2.74,4.4,1274.82,2.53,4.63,6.79
2009-01-05 10:30:00,989.68,-3.31,270.65,-4.81,89.3,4.78,4.27,0.51,2.69,4.31,1275.53,2.66,5.75,4.46
2009-01-05 11:00:00,989.97,-3.53,270.41,-5.11,88.7,4.7,4.17,0.53,2.63,4.21,1276.99,5.06,7.88,13.74
2009-01-05 11:30:00,990.3,-3.62,270.3,-5.35,87.7,4.67,4.1,0.57,2.58,4.14,1277.87,3.64,6.0,17.47
2009-01-05 12:00:00,990.42,-3.65,270.26,-5.54,86.6,4.66,4.04,0.62,2.54,4.08,1278.21,5.49,8.38,17.44
2009-01-05 12:30:00,990.73,-4.06,269.82,-5.62,88.8,4.52,4.01,0.51,2.52,4.05,1280.57,4.45,6.25,10.26
2009-01-05 13:00:00,990.82,-4.15,269.72,-5.84,87.9,4.49,3.94,0.54,2.48,3.98,1281.16,5.91,9.75,28.54
2009-01-05 13:30:00,990.99,-4.37,269.49,-6.19,87.0,4.42,3.84,0.57,2.41,3.88,1282.46,5.96,8.13,24.19
2009-01-05 14:00:00,991.08,-4.57,269.28,-6.05,89.3,4.35,3.88,0.47,2.44,3.92,1283.5,6.11,7.75,19.12
2009-01-05 14:30:00,991.4,-4.81,269.02,-6.25,89.5,4.27,3.82,0.45,2.4,3.86,1285.09,5.24,7.38,25.22
2009-01-05 15:00:00,991.8,-5.14,268.66,-6.54,89.8,4.16,3.74,0.42,2.35,3.77,1287.24,5.67,8.25,26.38
2009-01-05 15:30:00,992.09,-5.49,268.28,-7.03,88.8,4.05,3.6,0.45,2.26,3.63,1289.38,6.29,8.88,30.09
2009-01-05 16:00:00,992.67,-5.74,267.99,-7.36,88.2,3.98,3.51,0.47,2.2,3.53,1291.37,7.11,9.5,31.28
2009-01-05 16:30:00,993.02,-6.05,267.65,-7.63,88.5,3.88,3.44,0.45,2.16,3.46,1293.38,6.45,8.63,25.72
2009-01-05 17:00:00,993.4,-6.38,267.29,-7.95,88.5,3.79,3.35,0.44,2.1,3.37,1295.53,7.23,9.5,20.77
2009-01-05 17:30:00,993.93,-6.7,266.92,-8.55,86.6,3.69,3.2,0.49,2.0,3.22,1297.86,6.09,8.13,32.02
2009-01-05 18:00:00,994.25,-6.85,266.75,-8.55,87.6,3.65,3.2,0.45,2.0,3.22,1299.0,6.34,9.25,20.57
2009-01-05 18:30:00,994.42,-7.62,265.97,-10.51,79.6,3.44,2.74,0.7,1.71,2.75,1303.22,7.38,9.63,21.41
2009-01-05 19:00:00,994.69,-7.9,265.66,-11.46,75.4,3.36,2.54,0.83,1.59,2.55,1305.05,7.29,10.38,20.94
2009-01-05 19:30:00,995.19,-8.31,265.22,-11.99,74.6,3.26,2.43,0.83,1.52,2.44,1307.78,6.25,9.13,22.52
2009-01-05 20:00:00,995.62,-9.13,264.36,-12.71,75.0,3.05,2.29,0.76,1.43,2.3,1312.47,5.45,7.88,16.84
2009-01-05 20:30:00,995.93,-9.73,263.74,-13.18,75.7,2.91,2.2,0.71,1.38,2.21,1315.92,4.87,6.5,14.07
2009-01-05 21:00:00,996.43,-10.18,263.25,-13.51,76.4,2.81,2.15,0.66,1.34,2.15,1318.87,3.77,5.75,10.63
2009-01-05 21:30:00,996.78,-10.44,262.96,-13.74,76.5,2.75,2.11,0.65,1.32,2.11,1320.66,2.97,4.88,26.59
2009-01-05 22:00:00,996.99,-10.6,262.79,-13.95,76.2,2.72,2.07,0.65,1.29,2.08,1321.75,2.61,3.75,25.33
2009-01-05 22:30:00,997.13,-11.09,262.29,-14.2,77.6,2.61,2.03,0.59,1.27,2.03,1324.43,3.2,4.38,14.47
2009-01-05 23:00:00,997.29,-11.72,261.64,-14.57,79.2,2.48,1.97,0.52,1.23,1.97,1327.86,2.96,5.25,8.06
2009-01-05 23:30:00,997.54,-12.3,261.04,-14.89,80.8,2.37,1.91,0.45,1.19,1.92,1331.17,1.56,2.75,351.0
2009-01-06 00:00:00,997.6,-12.63,260.71,-15.07,81.8,2.31,1.89,0.42,1.18,1.89,1332.96,1.6,2.63,355.5
2009-01-06 00:30:00,997.62,-13.06,260.28,-15.33,82.9,2.23,1.85,0.38,1.15,1.85,1335.21,1.08,2.0,342.8
2009-01-06 01:00:00,997.71,-13.34,259.99,-15.46,83.9,2.18,1.83,0.35,1.14,1.83,1336.78,0.91,2.25,8.35
2009-01-06 01:30:00,997.72,-13.49,259.84,-15.54,84.4,2.15,1.81,0.34,1.13,1.82,1337.57,1.38,3.38,339.1
2009-01-06 02:00:00,997.96,-13.64,259.67,-15.63,84.8,2.12,1.8,0.32,1.12,1.8,1338.68,1.09,3.13,340.2
2009-01-06 02:30:00,998.09,-13.8,259.5,-15.74,85.1,2.1,1.78,0.31,1.11,1.79,1339.69,1.45,2.63,352.1
2009-01-06 03:00:00,998.22,-13.89,259.4,-15.8,85.3,2.08,1.77,0.31,1.11,1.78,1340.33,2.16,4.13,353.8
2009-01-06 03:30:00,998.35,-14.18,259.1,-16.03,85.7,2.03,1.74,0.29,1.09,1.74,1342.02,1.41,2.88,354.0
2009-01-06 04:00:00,998.24,-14.29,259.0,-16.03,86.5,2.01,1.74,0.27,1.09,1.74,1342.44,1.83,2.75,355.0
2009-01-06 04:30:00,998.17,-14.6,258.7,-16.28,86.9,1.96,1.7,0.26,1.06,1.71,1343.98,1.25,2.25,342.3
2009-01-06 05:00:00,998.14,-15.13,258.17,-16.75,87.3,1.88,1.64,0.24,1.02,1.64,1346.73,1.08,2.5,13.16
2009-01-06 05:30:00,998.25,-15.25,258.04,-16.66,88.8,1.86,1.65,0.21,1.03,1.65,1347.5,1.74,3.0,2.45
2009-01-06 06:00:00,998.22,-15.37,257.92,-16.73,89.2,1.84,1.64,0.2,1.02,1.64,1348.09,0.76,2.0,47.73
2009-01-06 06:30:00,998.33,-16.31,256.97,-17.83,87.9,1.7,1.49,0.21,0.93,1.5,1353.26,0.49,1.38,48.85
2009-01-06 07:00:00,998.34,-16.86,256.42,-18.39,87.8,1.62,1.43,0.2,0.89,1.43,1356.2,0.33,0.75,173.9
2009-01-06 07:30:00,998.34,-16.89,256.39,-18.45,87.5,1.62,1.42,0.2,0.88,1.42,1356.37,0.42,0.88,202.1
2009-01-06 08:00:00,998.34,-16.92,256.36,-18.4,88.1,1.61,1.42,0.19,0.89,1.43,1356.53,1.01,1.75,3.41
2009-01-06 08:30:00,998.46,-16.02,257.25,-17.49,88.3,1.74,1.54,0.2,0.96,1.54,1351.88,0.79,1.63,16.38
2009-01-06 09:00:00,998.35,-15.71,257.57,-17.25,87.8,1.79,1.57,0.22,0.98,1.57,1350.08,0.44,1.0,192.0
2009-01-06 09:30:00,998.37,-15.07,258.21,-16.81,86.4,1.89,1.63,0.26,1.02,1.63,1346.73,0.77,1.88,14.04
2009-01-06 10:00:00,998.46,-15.23,258.04,-16.85,87.3,1.86,1.63,0.24,1.01,1.63,1347.7,1.63,2.38,24.18
2009-01-06 10:30:00,998.46,-15.06,258.21,-16.87,85.9,1.89,1.62,0.27,1.01,1.62,1346.81,1.71,3.0,19.62
2009-01-06 11:00:00,998.29,-15.05,258.24,-17.04,84.6,1.89,1.6,0.29,1.0,1.6,1346.54,1.67,2.38,19.66
2009-01-06 11:30:00,998.11,-14.72,258.58,-17.03,82.4,1.94,1.6,0.34,1.0,1.6,1344.57,3.04,3.75,27.37
2009-01-06 12:00:00,997.79,-14.52,258.8,-17.02,81.1,1.97,1.6,0.37,1.0,1.61,1343.1,3.42,4.5,23.73
2009-01-06 12:30:00,997.46,-13.56,259.79,-16.47,78.5,2.14,1.68,0.46,1.05,1.68,1337.65,1.43,2.0,13.46
2009-01-06 13:00:00,997.02,-10.97,262.41,-15.17,70.9,2.64,1.87,0.77,1.17,1.88,1323.75,0.99,1.75,148.9
2009-01-06 13:30:00,996.63,-11.09,262.32,-15.74,68.25,2.61,1.78,0.83,1.11,1.79,1323.9,1.1,2.0,19.56
2009-01-06 14:00:00,996.32,-11.9,261.54,-16.1,70.7,2.45,1.73,0.72,1.08,1.74,1327.61,1.75,3.13,34.7
2009-01-06 14:30:00,996.31,-12.27,261.17,-15.92,74.0,2.38,1.76,0.62,1.1,1.76,1329.47,1.9,3.0,32.44
2009-01-06 15:00:00,996.27,-12.05,261.39,-15.83,73.2,2.42,1.77,0.65,1.11,1.78,1328.29,1.87,2.38,18.27
2009-01-06 15:30:00,996.38,-13.26,260.17,-16.16,78.6,2.19,1.72,0.47,1.08,1.73,1334.64,1.47,2.0,11.95
2009-01-06 16:00:00,996.25,-13.52,259.92,-16.37,78.9,2.14,1.69,0.45,1.06,1.7,1335.82,0.99,1.38,340.8
2009-01-06 16:30:00,996.25,-14.62,258.82,-16.83,83.1,1.96,1.63,0.33,1.02,1.63,1341.54,0.33,0.75,47.89
2009-01-06 17:00:00,996.14,-14.88,258.57,-16.79,85.2,1.92,1.63,0.28,1.02,1.64,1342.73,0.63,1.25,298.1
2009-01-06 17:30:00,996.08,-15.92,257.53,-17.69,86.1,1.76,1.51,0.24,0.95,1.52,1348.15,0.5,0.88,47.57
2009-01-06 18:00:00,995.91,-16.49,256.97,-18.34,85.4,1.67,1.43,0.24,0.89,1.44,1350.95,2.72,3.38,249.7
2009-01-06 18:30:00,995.88,-16.75,256.71,-18.61,85.3,1.64,1.4,0.24,0.87,1.4,1352.29,1.74,2.25,235.5
2009-01-06 19:00:00,995.74,-17.21,256.26,-19.01,85.7,1.58,1.35,0.23,0.84,1.36,1354.55,0.9,1.88,225.3
2009-01-06 19:30:00,995.51,-17.79,255.7,-19.61,85.5,1.5,1.28,0.22,0.8,1.29,1357.36,1.54,1.88,224.1
2009-01-06 20:00:00,995.54,-18.35,255.14,-20.16,85.5,1.43,1.22,0.21,0.76,1.23,1360.41,0.62,1.0,224.9
2009-01-06 20:30:00,995.47,-18.25,255.24,-20.1,85.2,1.44,1.23,0.21,0.77,1.23,1359.78,0.43,0.88,236.4
2009-01-06 21:00:00,995.5,-18.62,254.87,-20.34,86.1,1.4,1.2,0.19,0.75,1.21,1361.81,0.35,1.0,186.9
2009-01-06 21:30:00,995.4,-19.17,254.33,-21.07,84.7,1.33,1.13,0.2,0.71,1.13,1364.65,1.65,2.88,223.2
2009-01-06 22:00:00,995.23,-19.39,254.12,-21.34,84.3,1.31,1.1,0.21,0.69,1.11,1365.62,0.6,2.0,205.8
2009-01-06 22:30:00,994.88,-20.67,252.86,-22.59,84.4,1.17,0.99,0.18,0.62,0.99,1372.12,1.01,1.5,165.7
2009-01-06 23:00:00,994.67,-20.85,252.7,-22.62,85.5,1.15,0.98,0.17,0.62,0.99,1372.81,0.69,1.13,184.8
2009-01-06 23:30:00,994.6,-20.51,253.04,-22.14,86.6,1.19,1.03,0.16,0.64,1.03,1370.84,0.58,1.5,158.2
2009-01-07 00:00:00,994.51,-21.09,252.47,-23.01,84.3,1.13,0.95,0.18,0.59,0.95,1373.91,0.48,1.0,168.4
2009-01-07 00:30:00,994.17,-20.48,253.1,-22.18,86.1,1.19,1.02,0.17,0.64,1.03,1370.09,0.56,1.13,179.4
2009-01-07 01:00:00,994.14,-21.56,252.02,-23.54,83.8,1.08,0.91,0.18,0.57,0.91,1376.0,0.68,1.25,173.3
2009-01-07 01:30:00,994.11,-21.46,252.13,-23.41,84.0,1.09,0.92,0.17,0.57,0.92,1375.4,0.34,0.88,181.9
2009-01-07 02:00:00,993.87,-20.99,252.61,-22.73,85.7,1.14,0.97,0.16,0.61,0.98,1372.47,0.38,1.13,196.9
2009-01-07 02:30:00,993.87,-21.32,252.28,-23.33,83.6,1.1,0.92,0.18,0.58,0.93,1374.3,0.74,1.5,184.6
2009-01-07 03:00:00,993.75,-22.76,250.85,-24.8,83.2,0.97,0.81,0.16,0.51,0.81,1382.1,1.83,2.75,154.1
2009-01-07 03:30:00,993.56,-22.64,250.98,-24.49,84.6,0.98,0.83,0.15,0.52,0.84,1381.15,0.96,2.13,114.8
2009-01-07 04:00:00,993.36,-22.39,251.25,-24.39,83.5,1.0,0.84,0.17,0.52,0.84,1379.5,1.1,2.13,181.6
2009-01-07 04:30:00,993.01,-22.25,251.41,-24.36,82.7,1.02,0.84,0.18,0.53,0.85,1378.25,1.35,1.63,196.4
2009-01-07 05:00:00,992.91,-22.42,251.25,-24.46,83.2,1.0,0.83,0.17,0.52,0.84,1379.04,0.7,1.5,81.7
2009-01-07 05:30:00,992.65,-22.26,251.43,-24.2,84.0,1.02,0.85,0.16,0.53,0.86,1377.79,0.68,1.38,140.4
2009-01-07 06:00:00,992.37,-22.13,251.58,-24.14,83.5,1.03,0.86,0.17,0.54,0.86,1376.69,0.81,2.0,180.9
2009-01-07 06:30:00,992.38,-22.41,251.3,-24.47,83.1,1.0,0.83,0.17,0.52,0.84,1378.25,0.48,1.13,230.2
2009-01-07 07:00:00,992.1,-21.42,252.31,-23.41,83.7,1.09,0.92,0.18,0.57,0.92,1372.4,0.83,1.13,191.3
2009-01-07 07:30:00,992.13,-22.3,251.43,-24.37,83.0,1.01,0.84,0.17,0.53,0.85,1377.3,0.66,1.38,130.6
2009-01-07 08:00:00,992.18,-22.5,251.22,-24.55,83.1,0.99,0.83,0.17,0.52,0.83,1378.47,0.67,1.25,182.5
2009-01-07 08:30:00,992.5,-21.43,252.27,-23.45,83.5,1.09,0.91,0.18,0.57,0.92,1373.01,0.69,1.5,47.72
2009-01-07 09:00:00,992.14,-21.17,252.56,-23.29,82.8,1.12,0.93,0.19,0.58,0.93,1371.09,0.79,1.38,198.2
2009-01-07 09:30:00,992.38,-22.14,251.57,-24.4,81.6,1.03,0.84,0.19,0.53,0.84,1376.77,0.97,2.0,138.2
2009-01-07 10:00:00,992.45,-20.34,253.37,-22.44,83.1,1.2,1.0,0.2,0.63,1.01,1366.98,0.79,1.38,211.9
2009-01-07 10:30:00,992.44,-18.77,254.94,-21.13,81.4,1.38,1.12,0.26,0.7,1.13,1358.46,0.7,1.63,172.7
2009-01-07 11:00:00,992.41,-18.71,255.01,-21.02,81.8,1.39,1.13,0.25,0.71,1.14,1358.1,0.73,1.5,216.9
2009-01-07 11:30:00,992.14,-17.65,256.09,-19.74,83.5,1.52,1.27,0.25,0.79,1.28,1352.03,1.19,2.5,162.5
2009-01-07 12:00:00,992.05,-16.5,257.25,-18.64,83.3,1.67,1.39,0.28,0.87,1.41,1345.78,0.56,1.13,183.3
2009-01-07 12:30:00,991.62,-15.32,258.46,-17.46,83.5,1.85,1.54,0.3,0.97,1.56,1338.96,0.89,1.5,196.4
2009-01-07 13:00:00,991.6,-14.39,259.4,-16.39,84.6,2.0,1.69,0.31,1.06,1.7,1334.05,0.99,1.75,139.9
2009-01-07 13:30:00,991.58,-12.33,261.46,-14.44,84.1,2.36,1.99,0.38,1.25,2.0,1323.34,0.7,1.63,186.3
2009-01-07 14:00:00,991.58,-12.15,261.64,-14.63,81.6,2.4,1.96,0.44,1.23,1.97,1322.44,1.1,2.0,156.8
2009-01-07 14:30:00,991.69,-11.89,261.89,-13.81,85.5,2.45,2.09,0.36,1.31,2.11,1321.2,1.14,2.38,146.7
2009-01-07 15:00:00,991.85,-10.57,263.21,-12.38,86.4,2.72,2.35,0.37,1.48,2.37,1314.64,0.73,1.63,129.2
2009-01-07 15:30:00,992.14,-10.03,263.72,-12.04,85.1,2.84,2.42,0.42,1.52,2.44,1312.29,1.28,2.38,149.8
2009-01-07 16:00:00,992.21,-9.58,264.17,-11.12,88.4,2.95,2.61,0.34,1.64,2.63,1310.05,0.93,2.0,126.2
2009-01-07 16:30:00,992.6,-9.18,264.54,-10.66,88.9,3.04,2.7,0.34,1.7,2.72,1308.53,0.56,1.38,222.9
2009-01-07 17:00:00,992.79,-8.55,265.16,-10.15,88.1,3.2,2.82,0.38,1.77,2.84,1305.61,0.51,1.38,116.2
2009-01-07 17:30:00,993.04,-8.35,265.34,-9.97,88.0,3.25,2.86,0.39,1.79,2.88,1304.94,0.87,2.0,127.6
2009-01-07 18:00:00,993.53,-7.98,265.67,-9.52,88.6,3.34,2.96,0.38,1.86,2.98,1303.71,0.79,1.38,128.7
2009-01-07 18:30:00,994.07,-7.65,265.96,-9.52,86.3,3.43,2.96,0.47,1.85,2.98,1302.8,0.68,1.25,156.9
2009-01-07 19:00:00,994.38,-7.75,265.84,-9.58,86.6,3.4,2.95,0.46,1.85,2.96,1303.69,0.61,1.25,114.9
2009-01-07 19:30:00,994.62,-7.81,265.76,-9.48,87.7,3.39,2.97,0.42,1.86,2.99,1304.3,1.14,1.75,132.1
2009-01-07 20:00:00,995.07,-7.85,265.69,-9.36,88.8,3.38,3.0,0.38,1.88,3.01,1305.07,0.88,1.5,43.83
2009-01-07 20:30:00,995.59,-8.62,264.87,-9.92,90.2,3.18,2.87,0.31,1.79,2.88,1309.62,0.49,1.25,153.8
2009-01-07 21:00:00,996.09,-8.44,265.02,-9.57,91.5,3.22,2.95,0.27,1.84,2.96,1309.35,0.23,0.75,85.2
2009-01-07 21:30:00,996.55,-9.3,264.12,-10.72,89.3,3.01,2.69,0.32,1.68,2.7,1314.35,0.54,1.0,150.6
2009-01-07 22:00:00,997.11,-9.41,263.97,-10.27,93.4,2.99,2.79,0.2,1.74,2.8,1315.59,0.52,1.38,188.1
2009-01-07 22:30:00,997.58,-10.44,262.9,-11.59,91.2,2.75,2.51,0.24,1.57,2.52,1321.51,0.55,1.0,130.5
2009-01-07 23:00:00,997.88,-10.68,262.64,-11.74,91.8,2.7,2.48,0.22,1.55,2.48,1323.13,0.1,0.5,184.2
2009-01-07 23:30:00,998.22,-10.62,262.67,-11.71,91.6,2.71,2.49,0.23,1.55,2.49,1323.28,0.08,0.38,193.0
2009-01-08 00:00:00,998.53,-10.78,262.49,-11.88,91.5,2.68,2.45,0.23,1.53,2.45,1324.52,0.37,0.75,196.2
2009-01-08 00:30:00,998.83,-11.29,261.96,-12.52,90.5,2.57,2.33,0.24,1.45,2.33,1327.55,0.48,0.88,151.4
2009-01-08 01:00:00,999.2,-11.92,261.3,-13.19,90.2,2.44,2.2,0.24,1.37,2.21,1331.32,0.5,0.88,149.1
2009-01-08 01:30:00,999.57,-11.97,261.22,-13.02,91.8,2.43,2.23,0.2,1.39,2.24,1332.05,0.22,0.63,108.0
2009-01-08 02:00:00,1000.02,-11.64,261.52,-12.63,92.3,2.5,2.31,0.19,1.44,2.31,1330.92,0.23,0.63,175.0
2009-01-08 02:30:00,1000.56,-12.58,260.54,-13.77,90.7,2.32,2.1,0.22,1.31,2.1,1336.55,0.31,0.5,213.5
2009-01-08 03:00:00,1000.98,-12.96,260.13,-14.16,90.6,2.25,2.03,0.21,1.27,2.03,1339.1,0.12,0.5,151.6
2009-01-08 03:30:00,1001.23,-13.1,259.97,-14.35,90.2,2.22,2.0,0.22,1.24,2.0,1340.18,0.57,0.88,193.6
2009-01-08 04:00:00,1001.46,-12.31,260.74,-13.46,91.0,2.37,2.15,0.21,1.34,2.15,1336.35,1.27,1.88,216.6
2009-01-08 04:30:00,1001.42,-11.89,261.16,-13.18,90.0,2.45,2.2,0.24,1.37,2.2,1334.12,0.72,1.75,232.5
2009-01-08 05:00:00,1001.67,-12.2,260.84,-13.6,89.2,2.39,2.13,0.26,1.32,2.13,1336.08,0.27,0.75,178.6
2009-01-08 05:30:00,1002.03,-12.18,260.83,-13.54,89.5,2.39,2.14,0.25,1.33,2.14,1336.44,0.23,0.88,186.8
2009-01-08 06:00:00,1002.15,-11.4,261.6,-12.62,90.6,2.55,2.31,0.24,1.43,2.3,1332.54,0.34,0.75,212.0
2009-01-08 06:30:00,1002.31,-11.12,261.87,-12.49,89.5,2.61,2.33,0.27,1.45,2.33,1331.32,0.4,1.0,188.2
2009-01-08 07:00:00,1002.52,-10.9,262.07,-12.22,89.9,2.65,2.39,0.27,1.48,2.38,1330.45,0.3,0.63,173.9
2009-01-08 07:30:00,1002.87,-10.06,262.88,-11.29,90.6,2.84,2.57,0.27,1.6,2.56,1326.57,0.36,0.75,96.2
2009-01-08 08:00:00,1003.33,-10.01,262.9,-11.49,88.8,2.85,2.53,0.32,1.57,2.52,1326.96,0.39,0.75,204.7
2009-01-08 08:30:00,1003.6,-9.97,262.92,-11.31,89.8,2.86,2.57,0.29,1.59,2.56,1327.09,0.77,1.25,190.7
2009-01-08 09:00:00,1003.95,-10.04,262.82,-11.4,89.7,2.84,2.55,0.29,1.58,2.54,1327.92,0.55,1.0,204.6
2009-01-08 09:30:00,1004.21,-9.07,263.77,-10.69,87.9,3.07,2.7,0.37,1.67,2.69,1323.31,0.25,0.63,196.9
2009-01-08 10:00:00,1004.31,-8.07,264.76,-10.1,85.2,3.32,2.83,0.49,1.75,2.82,1318.38,0.33,0.75,190.1
2009-01-08 10:30:00,1004.37,-6.35,266.48,-9.41,78.7,3.8,2.99,0.81,1.85,2.97,1309.87,0.72,1.25,144.2
2009-01-08 11:00:00,1004.6,-6.53,266.28,-10.0,76.2,3.74,2.85,0.89,1.77,2.84,1311.16,1.35,1.88,134.8
2009-01-08 11:30:00,1004.54,-7.04,265.78,-10.02,79.1,3.6,2.85,0.75,1.76,2.83,1313.57,1.93,2.75,162.2
2009-01-08 12:00:00,1004.33,-6.84,265.99,-9.69,80.0,3.65,2.92,0.73,1.81,2.91,1312.26,2.13,3.5,146.3
2009-01-08 12:30:00,1004.34,-6.02,266.81,-8.9,79.9,3.89,3.11,0.78,1.93,3.1,1308.16,1.2,2.38,167.6
2009-01-08 13:00:00,1004.23,-4.27,268.57,-7.94,75.4,4.45,3.35,1.09,2.08,3.34,1299.39,1.49,2.38,163.5
2009-01-08 13:30:00,1003.86,-4.42,268.44,-7.78,77.2,4.4,3.39,1.0,2.11,3.38,1299.62,2.52,3.5,158.5
2009-01-08 14:00:00,1003.72,-4.73,268.14,-7.75,79.3,4.29,3.41,0.89,2.11,3.39,1300.94,2.61,3.63,152.8
2009-01-08 14:30:00,1003.5,-4.96,267.94,-7.68,81.1,4.22,3.42,0.8,2.12,3.41,1301.73,2.4,3.38,172.5
2009-01-08 15:00:00,1003.44,-4.27,268.62,-7.59,77.5,4.45,3.45,1.0,2.14,3.43,1298.34,1.39,2.13,169.5
2009-01-08 15:30:00,1003.44,-5.15,267.75,-8.04,80.0,4.16,3.33,0.83,2.07,3.32,1302.63,1.37,2.63,181.4
2009-01-08 16:00:00,1003.52,-4.97,267.92,-7.78,80.5,4.22,3.4,0.82,2.11,3.38,1301.83,0.39,1.13,104.1
2009-01-08 16:30:00,1003.48,-7.11,265.79,-8.83,87.4,3.58,3.13,0.45,1.94,3.12,1312.4,0.51,0.75,261.1
2009-01-08 17:00:00,1003.61,-7.77,265.12,-8.99,90.9,3.4,3.09,0.31,1.92,3.08,1315.85,0.86,1.25,243.8
2009-01-08 17:30:00,1003.74,-8.33,264.55,-9.47,91.4,3.25,2.97,0.28,1.84,2.96,1318.86,1.32,2.13,227.6
2009-01-08 18:00:00,1003.85,-8.65,264.22,-9.65,92.4,3.17,2.93,0.24,1.82,2.92,1320.61,0.55,0.88,216.7
2009-01-08 18:30:00,1003.75,-9.49,263.39,-10.59,91.6,2.97,2.72,0.25,1.69,2.71,1324.79,1.32,1.75,198.2
2009-01-08 19:00:00,1003.87,-10.23,262.64,-11.32,91.6,2.8,2.56,0.24,1.59,2.55,1328.76,0.61,1.13,194.3
2009-01-08 19:30:00,1003.98,-10.53,262.33,-11.51,92.4,2.73,2.53,0.21,1.57,2.52,1330.44,0.98,1.5,198.6
2009-01-08 20:00:00,1004.01,-10.67,262.19,-11.73,91.8,2.7,2.48,0.22,1.54,2.47,1331.22,0.25,0.63,84.9
2009-01-08 20:30:00,1004.18,-11.07,261.78,-12.31,90.5,2.62,2.37,0.25,1.47,2.36,1333.53,0.42,1.0,155.2
2009-01-08 21:00:00,1004.11,-11.59,261.26,-12.86,90.2,2.51,2.26,0.25,1.4,2.25,1336.14,1.09,1.5,217.5
2009-01-08 21:30:00,1004.22,-11.56,261.29,-12.62,91.8,2.52,2.31,0.21,1.43,2.3,1336.11,0.36,1.0,147.1
2009-01-08 22:00:00,1004.11,-12.1,260.75,-13.23,91.2,2.41,2.2,0.21,1.36,2.19,1338.78,0.48,0.75,153.6
2009-01-08 22:30:00,1003.92,-12.78,260.09,-13.82,91.8,2.28,2.09,0.19,1.3,2.08,1342.08,0.82,1.75,179.7
2009-01-08 23:00:00,1003.88,-13.25,259.62,-14.29,91.8,2.19,2.01,0.18,1.25,2.01,1344.5,1.22,1.88,156.1
